clave_vuelo,aeropuerto,num_vuelo,iata_compania,aerolinea,destino_iata,destino_ciudad,salida_programada,salida_estimada,estado,estado_desc,terminal,puerta,mostrador,tipo_aeronave,detectado_en
BCN_6973_13/09/2026_19:50:00_FCO,BCN,6973,FR,Ryanair,FCO,ROMA /FIUMICINO,2026-09-13 19:50:00,2026-09-13 20:55:00,RET,Retrasado,T2,R,B44-B52,738W,2026-09-13 15:01:22.676984
BCN_6336_13/09/2026_19:50:00_MXP,BCN,6336,VY,Vueling,MXP,MILAN /MALPENSA,2026-09-13 19:50:00,2026-09-13 19:50:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_3718_13/09/2026_19:50:00_MXP,BCN,3718,QR,Qatar Airways,MXP,MILAN /MALPENSA,2026-09-13 19:50:00,2026-09-13 19:50:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_5542_13/09/2026_19:50:00_MXP,BCN,5542,IB,Iberia,MXP,MILAN /MALPENSA,2026-09-13 19:50:00,2026-09-13 19:50:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_5502_13/09/2026_19:50:00_MXP,BCN,5502,LL,Level,MXP,MILAN /MALPENSA,2026-09-13 19:50:00,2026-09-13 19:50:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_5827_13/09/2026_19:55:00_VCE,BCN,5827,LA,LATAM Airlines,VCE,VENECIA /MARCO POLO,2026-09-13 19:55:00,2026-09-13 19:55:00,INI,INI,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_1914_13/09/2026_19:55:00_VNO,BCN,1914,W6,Wizz Air,VNO,VILNIUS,2026-09-13 19:55:00,2026-09-13 19:55:00,INI,INI,T2,U,B3-B10,A21N,2026-09-13 15:01:22.676984
BCN_5514_13/09/2026_19:55:00_VCE,BCN,5514,LL,Level,VCE,VENECIA /MARCO POLO,2026-09-13 19:55:00,2026-09-13 19:55:00,INI,INI,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_5552_13/09/2026_19:55:00_VCE,BCN,5552,IB,Iberia,VCE,VENECIA /MARCO POLO,2026-09-13 19:55:00,2026-09-13 19:55:00,INI,INI,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_3753_13/09/2026_19:55:00_VCE,BCN,3753,QR,Qatar Airways,VCE,VENECIA /MARCO POLO,2026-09-13 19:55:00,2026-09-13 19:55:00,INI,INI,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_6404_13/09/2026_19:55:00_VCE,BCN,6404,VY,Vueling,VCE,VENECIA /MARCO POLO,2026-09-13 19:55:00,2026-09-13 19:55:00,INI,INI,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_5309_13/09/2026_19:55:00_TFN,BCN,5309,LL,Level,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-13 19:55:00,2026-09-13 19:55:00,INI,INI,T1,B,501-514,A32B,2026-09-13 15:01:22.676984
BCN_3625_13/09/2026_19:55:00_TFN,BCN,3625,QR,Qatar Airways,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-13 19:55:00,2026-09-13 19:55:00,INI,INI,T1,B,501-514,A32B,2026-09-13 15:01:22.676984
BCN_5460_13/09/2026_19:55:00_TFN,BCN,5460,IB,Iberia,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-13 19:55:00,2026-09-13 19:55:00,INI,INI,T1,B,501-514,A32B,2026-09-13 15:01:22.676984
BCN_3214_13/09/2026_19:55:00_TFN,BCN,3214,VY,Vueling,TFN,TENERIFE NORTE-C. LA LAGUNA,2026-09-13 19:55:00,2026-09-13 19:55:00,INI,INI,T1,B,501-514,A32B,2026-09-13 15:01:22.676984
BCN_1957_13/09/2026_20:00:00_ZRH,BCN,1957,LX,Swiss International Airlines,ZRH,ZURICH,2026-09-13 20:00:00,2026-09-13 20:00:00,SCH,SCH,T1,C,601-606,A21N,2026-09-13 15:01:22.676984
BCN_6654_13/09/2026_20:00:00_MAD,BCN,6654,KE,KOREAN AIR,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-13 20:00:00,2026-09-13 20:00:00,SCH,SCH,T1,B,651-655,B788,2026-09-13 15:01:22.676984
BCN_4969_13/09/2026_20:00:00_MAD,BCN,4969,MU,China Eastern,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-13 20:00:00,2026-09-13 20:00:00,SCH,SCH,T1,B,651-655,B788,2026-09-13 15:01:22.676984
BCN_4309_13/09/2026_20:00:00_MAD,BCN,4309,EY,Etihad Airways,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-13 20:00:00,2026-09-13 20:00:00,SCH,SCH,T1,B,651-655,B788,2026-09-13 15:01:22.676984
BCN_7708_13/09/2026_20:00:00_MAD,BCN,7708,UX,Air Europa,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-13 20:00:00,2026-09-13 20:00:00,SCH,SCH,T1,B,651-655,B788,2026-09-13 15:01:22.676984
BCN_3659_13/09/2026_20:00:00_CPH,BCN,3659,D8,Norwegian SWEDEN (NSZ),CPH,COPENHAGUE,2026-09-13 20:00:00,2026-09-13 20:42:00,RET,Retrasado,T2,R,C21-C24,738W,2026-09-13 15:01:22.676984
BCN_5108_13/09/2026_20:00:00_BER,BCN,5108,EC,easyJet,BER,BERLIN BRANDENBURG,2026-09-13 20:00:00,2026-09-13 20:21:00,RET,Retrasado,T2,R,C29-C33,A32A,2026-09-13 15:01:22.676984
BCN_6809_13/09/2026_20:00:00_MAD,BCN,6809,AM,Aeromexico,MAD,MADRID-BARAJAS ADOLFO SUÁREZ,2026-09-13 20:00:00,2026-09-13 20:00:00,SCH,SCH,T1,B,651-655,B788,2026-09-13 15:01:22.676984
BCN_149_13/09/2026_20:05:00_BER,BCN,149,FR,Ryanair,BER,BERLIN BRANDENBURG,2026-09-13 20:05:00,2026-09-13 20:10:00,SCH,SCH,T2,S,B44-B52,738W,2026-09-13 15:01:22.676984
BCN_2096_13/09/2026_20:05:00_KRK,BCN,2096,W6,Wizz Air,KRK,CRACOVIA,2026-09-13 20:05:00,2026-09-13 20:05:00,SCH,SCH,T2,S,B3-B10,A21N,2026-09-13 15:01:22.676984
BCN_4254_13/09/2026_20:10:00_ARN,BCN,4254,D8,Norwegian SWEDEN (NSZ),ARN,ESTOCOLMO /ARLANDA,2026-09-13 20:10:00,2026-09-13 20:10:00,SCH,SCH,T2,R,C21-C24,B38M,2026-09-13 15:01:22.676984
BCN_961_13/09/2026_20:10:00_CMN,BCN,961,AT,Royal Air Maroc,CMN,CASABLANCA /MOHAMED V,2026-09-13 20:10:00,2026-09-13 20:10:00,SCH,SCH,T1,D,205-208,738W,2026-09-13 15:01:22.676984
BCN_3320_13/09/2026_20:15:00_NDR,BCN,3320,VY,Vueling,NDR,NADOR / EL AROUI,2026-09-13 20:15:00,2026-09-13 20:15:00,SCH,SCH,T1,E,407-408,A319,2026-09-13 15:01:22.676984
BCN_4759_13/09/2026_20:15:00_ORY,BCN,4759,TO,Transavia,ORY,PARIS /ORLY,2026-09-13 20:15:00,2026-09-13 20:15:00,SCH,SCH,T2,U,B16-B21,A20N,2026-09-13 15:01:22.676984
BCN_5204_13/09/2026_20:15:00_NDR,BCN,5204,IB,Iberia,NDR,NADOR / EL AROUI,2026-09-13 20:15:00,2026-09-13 20:15:00,SCH,SCH,T1,E,407-408,A319,2026-09-13 15:01:22.676984
BCN_3606_13/09/2026_20:15:00_NCE,BCN,3606,QR,Qatar Airways,NCE,NIZA /COTE D-AZUR,2026-09-13 20:15:00,2026-09-13 20:15:00,SCH,SCH,T1,B,501-514,A321,2026-09-13 15:01:22.676984
BCN_5494_13/09/2026_20:15:00_NDR,BCN,5494,LL,Level,NDR,NADOR / EL AROUI,2026-09-13 20:15:00,2026-09-13 20:15:00,SCH,SCH,T1,E,407-408,A319,2026-09-13 15:01:22.676984
BCN_5336_13/09/2026_20:15:00_NCE,BCN,5336,IB,Iberia,NCE,NIZA /COTE D-AZUR,2026-09-13 20:15:00,2026-09-13 20:15:00,SCH,SCH,T1,B,501-514,A321,2026-09-13 15:01:22.676984
BCN_5801_13/09/2026_20:15:00_NCE,BCN,5801,LA,LATAM Airlines,NCE,NIZA /COTE D-AZUR,2026-09-13 20:15:00,2026-09-13 20:15:00,SCH,SCH,T1,B,501-514,A321,2026-09-13 15:01:22.676984
BCN_1517_13/09/2026_20:15:00_NCE,BCN,1517,VY,Vueling,NCE,NIZA /COTE D-AZUR,2026-09-13 20:15:00,2026-09-13 20:15:00,SCH,SCH,T1,B,501-514,A321,2026-09-13 15:01:22.676984
BCN_5416_13/09/2026_20:15:00_LIN,BCN,5416,EC,easyJet,LIN,MILAN /LINATE,2026-09-13 20:15:00,2026-09-13 20:15:00,SCH,SCH,T2,R,C29-C33,A319,2026-09-13 15:01:22.676984
BCN_5083_13/09/2026_20:15:00_NCE,BCN,5083,LL,Level,NCE,NIZA /COTE D-AZUR,2026-09-13 20:15:00,2026-09-13 20:15:00,SCH,SCH,T1,B,501-514,A321,2026-09-13 15:01:22.676984
BCN_5632_13/09/2026_20:20:00_LIS,BCN,5632,IB,Iberia,LIS,LISBOA,2026-09-13 20:20:00,2026-09-13 20:20:00,SCH,SCH,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_4767_13/09/2026_20:20:00_LIS,BCN,4767,QR,Qatar Airways,LIS,LISBOA,2026-09-13 20:20:00,2026-09-13 20:20:00,SCH,SCH,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_8464_13/09/2026_20:20:00_LIS,BCN,8464,VY,Vueling,LIS,LISBOA,2026-09-13 20:20:00,2026-09-13 20:20:00,SCH,SCH,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_3549_13/09/2026_20:20:00_CAG,BCN,3549,QR,Qatar Airways,CAG,CAGLIARI,2026-09-13 20:20:00,2026-09-13 20:20:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_5685_13/09/2026_20:20:00_LIS,BCN,5685,LL,Level,LIS,LISBOA,2026-09-13 20:20:00,2026-09-13 20:20:00,SCH,SCH,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_5763_13/09/2026_20:20:00_CAG,BCN,5763,LA,LATAM Airlines,CAG,CAGLIARI,2026-09-13 20:20:00,2026-09-13 20:20:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_5508_13/09/2026_20:20:00_CAG,BCN,5508,IB,Iberia,CAG,CAGLIARI,2026-09-13 20:20:00,2026-09-13 20:20:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_6166_13/09/2026_20:20:00_CAG,BCN,6166,VY,Vueling,CAG,CAGLIARI,2026-09-13 20:20:00,2026-09-13 20:20:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_5476_13/09/2026_20:20:00_CAG,BCN,5476,LL,Level,CAG,CAGLIARI,2026-09-13 20:20:00,2026-09-13 20:20:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_5528_13/09/2026_20:25:00_OPO,BCN,5528,QR,Qatar Airways,OPO,OPORTO,2026-09-13 20:25:00,2026-09-13 20:25:00,SCH,SCH,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_5644_13/09/2026_20:25:00_OPO,BCN,5644,IB,Iberia,OPO,OPORTO,2026-09-13 20:25:00,2026-09-13 20:25:00,SCH,SCH,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_5809_13/09/2026_20:25:00_OPO,BCN,5809,LA,LATAM Airlines,OPO,OPORTO,2026-09-13 20:25:00,2026-09-13 20:25:00,SCH,SCH,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_5697_13/09/2026_20:25:00_OPO,BCN,5697,LL,Level,OPO,OPORTO,2026-09-13 20:25:00,2026-09-13 20:25:00,SCH,SCH,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_8480_13/09/2026_20:25:00_OPO,BCN,8480,VY,Vueling,OPO,OPORTO,2026-09-13 20:25:00,2026-09-13 20:25:00,SCH,SCH,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_8715_13/09/2026_20:25:00_LIS,BCN,8715,S4,sata-internacional,LIS,LISBOA,2026-09-13 20:25:00,2026-09-13 20:25:00,SCH,SCH,T1,B,201-203,E195,2026-09-13 15:01:22.676984
BCN_1037_13/09/2026_20:25:00_LIS,BCN,1037,TP,TAP Air Portugal,LIS,LISBOA,2026-09-13 20:25:00,2026-09-13 20:25:00,SCH,SCH,T1,B,201-203,E195,2026-09-13 15:01:22.676984
BCN_8062_13/09/2026_20:25:00_LGW,BCN,8062,U2,easyJet UK,LGW,LONDRES /GATWICK,2026-09-13 20:25:00,2026-09-13 20:25:00,SCH,SCH,T2,M,C29-C33,A319,2026-09-13 15:01:22.676984
BCN_6790_13/09/2026_20:25:00_EIN,BCN,6790,HV,Transavia,EIN,EINDHOVEN,2026-09-13 20:25:00,2026-09-13 20:25:00,SCH,SCH,T2,U,B16-B21,738W,2026-09-13 15:01:22.676984
BCN_3080_13/09/2026_20:25:00_AGP,BCN,3080,FR,Ryanair,AGP,MALAGA-COSTA DEL SOL,2026-09-13 20:25:00,2026-09-13 20:29:00,SCH,SCH,T2,U,B44-B52,B38M,2026-09-13 15:01:22.676984
BCN_7285_13/09/2026_20:25:00_LIS,BCN,7285,AD,Azul Linhas Aéreas Brasileiras S/A,LIS,LISBOA,2026-09-13 20:25:00,2026-09-13 20:25:00,SCH,SCH,T1,B,201-203,E195,2026-09-13 15:01:22.676984
BCN_5361_13/09/2026_20:30:00_SCQ,BCN,5361,IB,Iberia,SCQ,SANTIAGO-ROSALÍA DE CASTRO,2026-09-13 20:30:00,2026-09-13 20:30:00,SCH,SCH,T1,A,501-514,A32A,2026-09-13 15:01:22.676984
BCN_7351_13/09/2026_20:30:00_VIE,BCN,7351,FR,Ryanair,VIE,VIENA,2026-09-13 20:30:00,2026-09-13 20:30:00,SCH,SCH,T2,U,B44-B52,A320,2026-09-13 15:01:22.676984
BCN_3616_13/09/2026_20:30:00_SCQ,BCN,3616,QR,Qatar Airways,SCQ,SANTIAGO-ROSALÍA DE CASTRO,2026-09-13 20:30:00,2026-09-13 20:30:00,SCH,SCH,T1,A,501-514,A32A,2026-09-13 15:01:22.676984
BCN_1743_13/09/2026_20:30:00_OSL,BCN,1743,DY,Norwegian (NOZ),OSL,OSLO / GARDERMOEN,2026-09-13 20:30:00,2026-09-13 20:30:00,SCH,SCH,T2,R,C21-C24,738W,2026-09-13 15:01:22.676984
BCN_5821_13/09/2026_20:30:00_SCQ,BCN,5821,LA,LATAM Airlines,SCQ,SANTIAGO-ROSALÍA DE CASTRO,2026-09-13 20:30:00,2026-09-13 20:30:00,SCH,SCH,T1,A,501-514,A32A,2026-09-13 15:01:22.676984
BCN_1683_13/09/2026_20:30:00_SCQ,BCN,1683,VY,Vueling,SCQ,SANTIAGO-ROSALÍA DE CASTRO,2026-09-13 20:30:00,2026-09-13 20:30:00,SCH,SCH,T1,A,501-514,A32A,2026-09-13 15:01:22.676984
BCN_5130_13/09/2026_20:30:00_SCQ,BCN,5130,LL,Level,SCQ,SANTIAGO-ROSALÍA DE CASTRO,2026-09-13 20:30:00,2026-09-13 20:30:00,SCH,SCH,T1,A,501-514,A32A,2026-09-13 15:01:22.676984
BCN_2119_13/09/2026_20:35:00_AGP,BCN,2119,VY,Vueling,AGP,MALAGA-COSTA DEL SOL,2026-09-13 20:35:00,2026-09-13 20:35:00,SCH,SCH,T1,B,501-514,A321,2026-09-13 15:01:22.676984
BCN_5750_13/09/2026_20:35:00_AGP,BCN,5750,LA,LATAM Airlines,AGP,MALAGA-COSTA DEL SOL,2026-09-13 20:35:00,2026-09-13 20:35:00,SCH,SCH,T1,B,501-514,A321,2026-09-13 15:01:22.676984
BCN_3530_13/09/2026_20:35:00_AGP,BCN,3530,QR,Qatar Airways,AGP,MALAGA-COSTA DEL SOL,2026-09-13 20:35:00,2026-09-13 20:35:00,SCH,SCH,T1,B,501-514,A321,2026-09-13 15:01:22.676984
BCN_5045_13/09/2026_20:35:00_AGP,BCN,5045,IB,Iberia,AGP,MALAGA-COSTA DEL SOL,2026-09-13 20:35:00,2026-09-13 20:35:00,SCH,SCH,T1,B,501-514,A321,2026-09-13 15:01:22.676984
BCN_5200_13/09/2026_20:35:00_AGP,BCN,5200,LL,Level,AGP,MALAGA-COSTA DEL SOL,2026-09-13 20:35:00,2026-09-13 20:35:00,SCH,SCH,T1,B,501-514,A321,2026-09-13 15:01:22.676984
BCN_585_13/09/2026_20:35:00_BEG,BCN,585,JU,Air Serbia,BEG,BELGRADO,2026-09-13 20:35:00,2026-09-13 20:35:00,SCH,SCH,T2,W,B80-B83,A32A,2026-09-13 15:01:22.676984
BCN_3644_13/09/2026_20:35:00_BEG,BCN,3644,UX,Air Europa,BEG,BELGRADO,2026-09-13 20:35:00,2026-09-13 20:35:00,SCH,SCH,T2,W,B80-B83,A32A,2026-09-13 15:01:22.676984
BCN_406_13/09/2026_20:40:00_VIE,BCN,406,OS,Austrian Airlines,VIE,VIENA,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,B,601-606,A321,2026-09-13 15:01:22.676984
BCN_2972_13/09/2026_20:40:00_NTE,BCN,2972,VY,Vueling,NTE,NANTES-ATLANTIQUE,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_5800_13/09/2026_20:40:00_NTE,BCN,5800,LA,LATAM Airlines,NTE,NANTES-ATLANTIQUE,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_3605_13/09/2026_20:40:00_NTE,BCN,3605,QR,Qatar Airways,NTE,NANTES-ATLANTIQUE,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_5273_13/09/2026_20:40:00_NTE,BCN,5273,LL,Level,NTE,NANTES-ATLANTIQUE,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_5814_13/09/2026_20:40:00_OVD,BCN,5814,LA,LATAM Airlines,OVD,ASTURIAS,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_1572_13/09/2026_20:40:00_OVD,BCN,1572,VY,Vueling,OVD,ASTURIAS,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_5091_13/09/2026_20:40:00_OVD,BCN,5091,LL,Level,OVD,ASTURIAS,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_5344_13/09/2026_20:40:00_OVD,BCN,5344,IB,Iberia,OVD,ASTURIAS,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_3610_13/09/2026_20:40:00_OVD,BCN,3610,QR,Qatar Airways,OVD,ASTURIAS,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_9561_13/09/2026_20:40:00_LHR,BCN,9561,VY,Vueling,LHR,LONDRES / HEATHROW,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,D,308-314,A32A,2026-09-13 15:01:22.676984
BCN_5441_13/09/2026_20:40:00_NTE,BCN,5441,IB,Iberia,NTE,NANTES-ATLANTIQUE,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_7061_13/09/2026_20:40:00_LHR,BCN,7061,AA,American Airlines,LHR,LONDRES / HEATHROW,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,D,308-314,A32A,2026-09-13 15:01:22.676984
BCN_5304_13/09/2026_20:40:00_LCG,BCN,5304,IB,Iberia,LCG,A CORUÑA,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,A,501-514,A20N,2026-09-13 15:01:22.676984
BCN_3780_13/09/2026_20:40:00_LHR,BCN,3780,IB,Iberia,LHR,LONDRES / HEATHROW,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,D,308-314,A32A,2026-09-13 15:01:22.676984
BCN_5938_13/09/2026_20:40:00_LHR,BCN,5938,AY,Finnair,LHR,LONDRES / HEATHROW,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,D,308-314,A32A,2026-09-13 15:01:22.676984
BCN_3758_13/09/2026_20:40:00_CRA,BCN,3758,W4,Wizz Air Malta (WMT),CRA,CRAIOVA,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T2,S,B3-B10,A21N,2026-09-13 15:01:22.676984
BCN_2016_13/09/2026_20:40:00_GRX,BCN,2016,VY,Vueling,GRX,GRANADA-JAÉN F.G.L.,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_5404_13/09/2026_20:40:00_GRX,BCN,5404,IB,Iberia,GRX,GRANADA-JAÉN F.G.L.,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_3574_13/09/2026_20:40:00_GRX,BCN,3574,QR,Qatar Airways,GRX,GRANADA-JAÉN F.G.L.,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_5839_13/09/2026_20:40:00_GRX,BCN,5839,LA,LATAM Airlines,GRX,GRANADA-JAÉN F.G.L.,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_1290_13/09/2026_20:40:00_LCG,BCN,1290,VY,Vueling,LCG,A CORUÑA,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,A,501-514,A20N,2026-09-13 15:01:22.676984
BCN_5777_13/09/2026_20:40:00_LCG,BCN,5777,LA,LATAM Airlines,LCG,A CORUÑA,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,A,501-514,A20N,2026-09-13 15:01:22.676984
BCN_3511_13/09/2026_20:40:00_LCG,BCN,3511,QR,Qatar Airways,LCG,A CORUÑA,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,A,501-514,A20N,2026-09-13 15:01:22.676984
BCN_5037_13/09/2026_20:40:00_LCG,BCN,5037,LL,Level,LCG,A CORUÑA,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,A,501-514,A20N,2026-09-13 15:01:22.676984
BCN_483_13/09/2026_20:40:00_LHR,BCN,483,BA,British Airways,LHR,LONDRES / HEATHROW,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,D,308-314,A32A,2026-09-13 15:01:22.676984
BCN_5185_13/09/2026_20:40:00_GRX,BCN,5185,LL,Level,GRX,GRANADA-JAÉN F.G.L.,2026-09-13 20:40:00,2026-09-13 20:40:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_3594_13/09/2026_20:45:00_LUX,BCN,3594,LG,Luxair,LUX,LUXEMBURGO,2026-09-13 20:45:00,2026-09-13 20:45:00,SCH,SCH,T2,U,B75-B76,737W,2026-09-13 15:01:22.676984
BCN_5407_13/09/2026_20:50:00_PMI,BCN,5407,LL,Level,PMI,PALMA DE MALLORCA,2026-09-13 20:50:00,2026-09-13 20:50:00,SCH,SCH,T1,B,501-514,A321,2026-09-13 15:01:22.676984
BCN_6888_13/09/2026_20:50:00_ZAG,BCN,6888,TP,TAP Air Portugal,ZAG,ZAGREB,2026-09-13 20:50:00,2026-09-13 20:50:00,SCH,SCH,T1,B,612-614,BCS3,2026-09-13 15:01:22.676984
BCN_375_13/09/2026_20:50:00_ZAG,BCN,375,OU,CROATIA AIRLINES,ZAG,ZAGREB,2026-09-13 20:50:00,2026-09-13 20:50:00,SCH,SCH,T1,B,612-614,BCS3,2026-09-13 15:01:22.676984
BCN_2523_13/09/2026_20:50:00_STR,BCN,2523,EW,Eurowings,STR,STUTTGART,2026-09-13 20:50:00,2026-09-13 21:10:00,RET,Retrasado,T2,S,B104-B106,A32A,2026-09-13 15:01:22.676984
BCN_3918_13/09/2026_20:50:00_PMI,BCN,3918,VY,Vueling,PMI,PALMA DE MALLORCA,2026-09-13 20:50:00,2026-09-13 20:50:00,SCH,SCH,T1,B,501-514,A321,2026-09-13 15:01:22.676984
BCN_5138_13/09/2026_20:50:00_PMI,BCN,5138,IB,Iberia,PMI,PALMA DE MALLORCA,2026-09-13 20:50:00,2026-09-13 20:50:00,SCH,SCH,T1,B,501-514,A321,2026-09-13 15:01:22.676984
BCN_5701_13/09/2026_20:50:00_ORY,BCN,5701,IB,Iberia,ORY,PARIS /ORLY,2026-09-13 20:50:00,2026-09-13 20:50:00,SCH,SCH,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_5634_13/09/2026_20:50:00_ORY,BCN,5634,LL,Level,ORY,PARIS /ORLY,2026-09-13 20:50:00,2026-09-13 20:50:00,SCH,SCH,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_8020_13/09/2026_20:50:00_ORY,BCN,8020,VY,Vueling,ORY,PARIS /ORLY,2026-09-13 20:50:00,2026-09-13 20:50:00,SCH,SCH,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_5912_13/09/2026_20:50:00_ICN,BCN,5912,KE,KOREAN AIR,ICN,SEUL,2026-09-13 20:50:00,2026-09-13 20:50:00,SCH,SCH,T1,E,708-714,A359,2026-09-13 15:01:22.676984
BCN_512_13/09/2026_20:50:00_ICN,BCN,512,OZ,ASIANA AIRLINES INC.,ICN,SEUL,2026-09-13 20:50:00,2026-09-13 20:50:00,SCH,SCH,T1,E,708-714,A359,2026-09-13 15:01:22.676984
BCN_3604_13/09/2026_20:50:00_ORY,BCN,3604,QR,Qatar Airways,ORY,PARIS /ORLY,2026-09-13 20:50:00,2026-09-13 20:50:00,SCH,SCH,T1,B,501-514,A320,2026-09-13 15:01:22.676984
BCN_2165_13/09/2026_20:55:00_NTE,BCN,2165,V7,Volotea,NTE,NANTES-ATLANTIQUE,2026-09-13 20:55:00,2026-09-13 20:55:00,SCH,SCH,T2,R,B34-B34,A319,2026-09-13 15:01:22.676984
BCN_3580_13/09/2026_21:00:00_LPA,BCN,3580,QR,Qatar Airways,LPA,GRAN CANARIA,2026-09-13 21:00:00,2026-09-13 21:00:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_5072_13/09/2026_21:00:00_LPA,BCN,5072,IB,Iberia,LPA,GRAN CANARIA,2026-09-13 21:00:00,2026-09-13 21:00:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_5279_13/09/2026_21:00:00_LPA,BCN,5279,LL,Level,LPA,GRAN CANARIA,2026-09-13 21:00:00,2026-09-13 21:00:00,SCH,SCH,T1,B,501-514,A20N,2026-09-13 15:01:22.676984
BCN_523_13/09/2026_21:00:00_CGN,BCN,523,EW,Eurowings,CGN,KOELN/BONN,2026-09-13 21:00:00,2026-09-13 21:00:00,SCH,SCH,T2,S,B105-B106,A32A,2026-09-13 15:01:22.676984
